Kategori,Marka,Model,Fiyat,Yorum_Sayisi,Link
Laptop,HP,HP EliteBook 840 G11 970V6ET Ultra5-125H 16 GB 512 GB SSD 14'' W11P Dizüstü Bilgisayar,47929.46,0,https://www.n11.com/urun/hp-elitebook-840-g11-970v6et-ultra5-125h-16-gb-512-gb-ssd-14-w11p-dizustu-bilgisayar-78268836
Laptop,Asus,"Asus VivoBook 15 X1504VA-NJ396A79 i7-1355U 24 GB 512 GB SSD 15.6"" Dos Dizüstü Bilgisayar",30877.84,0,https://www.n11.com/urun/asus-vivobook-15-x1504va-nj396a79-i7-1355u-24-gb-512-gb-ssd-156-dos-dizustu-bilgisayar-71130858
Laptop,Casper,"Casper Excalibur G870.1362-DVA0X-C i7-13620H 32 GB 500 GB NVMe SSD 6 GB RTX4050 15.6"" Dos Dizüstü Bilgisayar",52358.07,0,https://www.n11.com/urun/casper-excalibur-g8701362-dva0x-c-i7-13620h-32-gb-500-gb-nvme-ssd-6-gb-rtx4050-156-dos-dizustu-bilgisayar-75219769
Laptop,Lenovo,"Lenovo IdeaPad 5 2-in-1 16IRU9 83DU0053TR i5-120U 16 GB 1 TB SSD 16"" Dos Dizüstü Bilgisayar",41999,0,https://www.n11.com/urun/lenovo-ideapad-5-2-in-1-16iru9-83du0053tr-i5-120u-16-gb-1-tb-ssd-16-dos-dizustu-bilgisayar-70042763
Laptop,MSI,"MSI TITAN 18 HX AI A2XWJG-217TR ULTRA 9 285HX 96 GB 6 TB SSD RTX5090 18"" W11P Dizüstü Bilgisayar",336621.69,0,https://www.n11.com/urun/msi-titan-18-hx-ai-a2xwjg-217trultra-9-285hx-96-gb-6-tb-ssd-rtx5090-18-w11p-dizustu-bilgisayar-68525901
Laptop,Apple,"Apple MacBook Air MC6V4TU/A M4 24 GB 512 GB SSD 13.6"" macOS Dizüstü Bilgisayar",65999,0,https://www.n11.com/urun/apple-macbook-air-mc6v4tua-m4-24-gb-512-gb-ssd-136-macos-dizustu-bilgisayar-96901362
Laptop,Lenovo,"Lenovo IdeaPad Slim 3 15IRH10 83K1004ETRA77 i5-13420H 16 GB 512 GB SSD 15.3"" W10H Dizüstü Bilgisayar",25618.18,0,https://www.n11.com/urun/lenovo-ideapad-slim-3-15irh10-83k1004etra77-i5-13420h-16-gb-512-gb-ssd-153-w10h-dizustu-bilgisayar-109859255
Laptop,Casper,"Casper Nevopro NP40.1362-DF00X-G-F i7-13620H 32 GB 1 TB SSD 14"" Free Dos Dizüstü Bilgisayar",35711.07,0,https://www.n11.com/urun/casper-nevopro-np401362-df00x-g-f-i7-13620h-32-gb-1-tb-ssd-14-free-dos-dizustu-bilgisayar-97379473
Laptop,Asus,"Asus TUF Gaming F16 FX608JH-RV079 i5-13450HX 16 GB 512 GB RTX5050 16"" Free Dos Dizüstü Bilgisayar",49905.53,0,https://www.n11.com/urun/asus-tuf-gaming-f16-fx608jh-rv079-i5-13450hx-16-gb-512-gb-rtx5050-16-free-dos-dizustu-bilgisayar-89217664
Laptop,MSI,"MSI CROSSHAIR 17 HX AI D2XWGKG-018XTR Ultra 7-255HX 8 GB 32 GB 1 TB SSD RTX5070 17"" Dos Dizüstü Bilgisayar",100365.53,0,https://www.n11.com/urun/msi-crosshair-17-hx-ai-d2xwgkg-018xtr-ultra-7-255hx-8-gb-32-gb-1-tb-ssd-rtx5070-17-dos-dizustu-bilgisayar-82848110
Laptop,Asus,"Asus VivoBook 15 X1504VA-NJ396A80 i7-1355U 40 GB 512 GB SSD 15.6"" Dos Dizüstü Bilgisayar",34207.88,0,https://www.n11.com/urun/asus-vivobook-15-x1504va-nj396a80-i7-1355u-40-gb-512-gb-ssd-156-dos-dizustu-bilgisayar-71130887
Laptop,Asus,"Asus P1503CVA-I58512G0D i5-13420H 8 GB 512 GB SSD 15.6"" Dos Dizüstü Bilgisayar",22499,2,https://www.n11.com/urun/asus-p1503cva-i58512g0d-i5-13420h-8-gb-512-gb-ssd-156-dos-dizustu-bilgisayar-68509301
Laptop,HP,"HP Victus 16-S0007NT 7Z581EAA53 R7-7840HS 32 GB 512 GB SSD RTX4070 16.1"" W11H Dizüstü Bilgisayar",63269.78,0,https://www.n11.com/urun/hp-victus-16-s0007nt-7z581eaa53-r7-7840hs-32-gb-512-gb-ssd-rtx4070-161-w11h-dizustu-bilgisayar-111224127
Laptop,Lenovo,"Lenovo LOQ 15ARP9 83JC006ATRA24 R7-7435HS 32 GB 2 TB SSD RTX4050 15.6"" W11H Dizüstü Bilgisayar",61154.94,0,https://www.n11.com/urun/lenovo-loq-15arp9-83jc006atra24-r7-7435hs-32-gb-2-tb-ssd-rtx4050-156-w11h-dizustu-bilgisayar-61077739
Laptop,Lenovo,"Lenovo LOQ 15IAX9E 83LK002VTR i7-12650HX 16 GB 512 GB SSD RTX4050 15.6"" Dos Dizüstü Bilgisayar",43499,2,https://www.n11.com/urun/lenovo-loq-15iax9e-83lk002vtr-i7-12650hx-16-gb-512-gb-ssd-rtx4050-156-dos-dizustu-bilgisayar-70678393
Laptop,Dell,"Dell Latitude 3450 XCTO345015-VP-U-I5 Ultra 5 125U 8 GB 512 GB SSD 14"" Ubuntu Dizüstü Bilgisayar",20749,0,https://www.n11.com/urun/dell-latitude-3450-xcto345015-vp-u-i5-ultra-5-125u-8-gb-512-gb-ssd-14-ubuntu-dizustu-bilgisayar-65957089
Laptop,Lenovo,"Lenovo LOQ 15IRX9 83DV011ATRBS2 i7-13650HX 16 GB 512 GB RTX3050 15.6"" Dos Dizüstü Bilgisayar",40999,0,https://www.n11.com/urun/lenovo-loq-15irx9-83dv011atrbs2-i7-13650hx-16-gb-512-gb-rtx3050-156-dos-dizustu-bilgisayar-69501701
Laptop,Dell,"Dell Precision 3591 XCTOP3591EMEA-30 Ultra 7 155H 32 GB 512 GB+512 GB SSD RTXA500 SSD 15.6"" W11P Dizüstü Bilgisayar",97241.36,0,https://www.n11.com/urun/dell-precision-3591-xctop3591emea-30-ultra-7-155h-32-gb-512-gb512-gb-ssd-rtxa500-ssd-156-w11p-dizustu-bilgisayar-81677467
Laptop,Lenovo,"Lenovo ThinkPad E14 Gen 6 21M7002PTX010 U5-125U 16 GB 512 GB SSD 14"" W11P Dizüstü Bilgisayar",40849.05,0,https://www.n11.com/urun/lenovo-thinkpad-e14-gen-6-21m7002ptx010-u5-125u-16-gb-512-gb-ssd-14-w11p-dizustu-bilgisayar-64065256
Laptop,Lenovo,"Lenovo V14 G4 IRU 83A000GDTR i7-13620H 16 GB 512 GB SSD 14"" Free Dos Dizüstü Bilgisayar",30689.07,0,https://www.n11.com/urun/lenovo-v14-g4-iru-83a000gdtr-i7-13620h-16-gb-512-gb-ssd-14-free-dos-dizustu-bilgisayar-89200538
Laptop,Acer,"Acer Nitro 18 NH.QYHEY.001-32 R9-365 32 GB 1 TB SSD 8 GB RTX5060 18"" WQXGA Dos Dizüstü Bilgisayar",80567.38,0,https://www.n11.com/urun/acer-nitro-18-nhqyhey001-32-r9-365-32-gb-1-tb-ssd-8-gb-rtx5060-18-wqxga-dos-dizustu-bilgisayar-110956713
Laptop,HP,HP Victus 16-R0006NT 7P632EA i7-13700H 16 GB 1 TB SSD 8 GB RTX4070 16.1'' Dos Dizüstü Bilgisayar,54149.05,7,https://www.n11.com/urun/hp-victus-16-r0006nt-7p632ea-i7-13700h-16-gb-1-tb-ssd-8-gb-rtx4070-161-dos-dizustu-bilgisayar-40428825
Laptop,Lenovo,"Lenovo IdeaPad Slim 3 15IRH10 83K1004ETRA94 i5-13420H 20 GB 512 GB SSD 15.3"" W11P Dizüstü Bilgisayar",26213.04,0,https://www.n11.com/urun/lenovo-ideapad-slim-3-15irh10-83k1004etra94-i5-13420h-20-gb-512-gb-ssd-153-w11p-dizustu-bilgisayar-109859298
Laptop,MSI,"MSI VENTUREPRO 17 A2RWEG-027XTR i7-240H 32 GB 1 TB SSD 8 GB RTX5050 17.3"" Free Dos Dizüstü Bilgisayar",70150.28,0,https://www.n11.com/urun/msi-venturepro-17-a2rweg-027xtr-i7-240h-32-gb-1-tb-ssd-8-gb-rtx5050-173-free-dos-dizustu-bilgisayar-101860662
Laptop,Lenovo,"Lenovo ThinkPad X1 Yoga Gen 8 21HQ002VTX i7-1355U 16 GB 512 GB SSD 14"" W11P Dizüstü Bilgisayar",82769.52,0,https://www.n11.com/urun/lenovo-thinkpad-x1-yoga-gen-8-21hq002vtx-i7-1355u-16-gb-512-gb-ssd-14-w11p-dizustu-bilgisayar-65179512
Laptop,HP,"HP ProBook 460 G11 A23BYEA Ultra U7-155H 16 GB 512 GB SSD 16"" Free Dos Dizüstü Bilgisayar",45499.43,0,https://www.n11.com/urun/hp-probook-460-g11-a23byea-ultra-u7-155h-16-gb-512-gb-ssd-16-free-dos-dizustu-bilgisayar-92814955
Laptop,Game,"Game Garaj Slayer R9T-5070 C3 R9-8945HX 64 GB 2 TB SSD RTX5070 16"" Dos Dizüstü Bilgisayar",85799.03,0,https://www.n11.com/urun/game-garaj-slayer-r9t-5070-c3-r9-8945hx-64-gb-2-tb-ssd-rtx5070-16-dos-dizustu-bilgisayar-82576833
Laptop,HP,"HP Victus 16-R1075NT 9J276EA i5-14500HX 16 GB 512 GB SSD RTX4060 16.1"" Free Dos Dizüstü Bilgisayar",47315.42,2,https://www.n11.com/urun/hp-victus-16-r1075nt-9j276ea-i5-14500hx-16-gb-512-gb-ssd-rtx4060-161-free-dos-dizustu-bilgisayar-67154314
Laptop,Monster,"Monster Huma H4 V5.1 i5-1235U 16 GB 512 GB SSD 14.1"" Free Dos FHD Dizüstü Bilgisayar",30779.05,24,https://www.n11.com/urun/monster-huma-h4-v51-i5-1235u-16-gb-512-gb-ssd-141-free-dos-fhd-dizustu-bilgisayar-29122187
Laptop,Game,"Game Garaj Slayer R9T-5060-C2 R9-8945HX 32 GB 2 TB SSD RTX5060 16"" Dos Dizüstü Bilgisayar",71174.03,1,https://www.n11.com/urun/game-garaj-slayer-r9t-5060-c2-r9-8945hx-32-gb-2-tb-ssd-rtx5060-16-dos-dizustu-bilgisayar-82834620
Laptop,Asus,"Asus Vivobook 15 X1504VA-NJ3665 i5-120U 8 GB 512 GB SSD 15.6"" Dos Dizüstü Bilgisayar",20999,0,https://www.n11.com/urun/asus-vivobook-15-x1504va-nj3665-i5-120u-8-gb-512-gb-ssd-156-dos-dizustu-bilgisayar-106397764
Laptop,Dell,"Dell Latitude 3550 N032L355015EMEA-AC-VP-UBU i5-1335U 8 GB 512 GB SSD 15.6"" Ubuntu Dizüstü Bilgisayar",25999,0,https://www.n11.com/urun/dell-latitude-3550-n032l355015emea-ac-vp-ubu-i5-1335u-8-gb-512-gb-ssd-156-ubuntu-dizustu-bilgisayar-61360210
Laptop,Casper,"Casper Excalibur G915.1362-EN60R-C i7-13620H 64 GB 2 TB + 2 TB SSD 8 GB RTX5060 16"" W11P Dizüstü Bilgisayar",90302.07,0,https://www.n11.com/urun/casper-excalibur-g9151362-en60r-c-i7-13620h-64-gb-2-tb-2-tb-ssd-8-gb-rtx5060-16-w11p-dizustu-bilgisayar-96329131
Laptop,Monster,"Monster Tulpar T6 V3.3.2 i7-13700HX 32 GB 1 TB SSD 8 GB RTX5060 16"" Dos Dizüstü Bilgisayar",77709.05,0,https://www.n11.com/urun/monster-tulpar-t6-v332-i7-13700hx-32-gb-1-tb-ssd-8-gb-rtx5060-16-dos-dizustu-bilgisayar-81129022
Laptop,Msı,"Msı VenturePro 15 A2RWEG-206XTR i7 240H 32 GB D 1 TB SSD RTX 5050 15.6"" Free Dos Dizüstü Bilgisayar",67225.28,0,https://www.n11.com/urun/msi-venturepro-15-a2rweg-206xtr-i7-240h-32-gb-d-1-tb-ssd-rtx-5050-156-free-dos-dizustu-bilgisayar-94628655
Laptop,Tecno,"Tecno Megabook S14 Ultra 5-125H 16 GB 1 TB SSD 14"" W11H Dizüstü Bilgisayar",39999,1,https://www.n11.com/urun/tecno-megabook-s14-ultra-5-125h-16-gb-1-tb-ssd-14-w11h-dizustu-bilgisayar-108745050
Laptop,Lenovo,"Lenovo ThinkBook 14 G7 ARP 21MV001ATR R5-7535HS 16 GB 512 GB SSD 14"" Free Dos Dizüstü Bilgisayar",25199.24,0,https://www.n11.com/urun/lenovo-thinkbook-14-g7-arp-21mv001atr-r5-7535hs-16-gb-512-gb-ssd-14-free-dos-dizustu-bilgisayar-88785533
Laptop,Lenovo,"Lenovo ThinkBook 14 2-in-1 G4 IML21MX002VTR U7-155U 16 GB 512 GB SSD 14"" Dos Dizüstü Bilgisayar",43145.06,2,https://www.n11.com/urun/lenovo-thinkbook-14-2-in-1-g4-iml21mx002vtr-u7-155u-16-gb-512-gb-ssd-14-dos-dizustu-bilgisayar-59916719
Laptop,Dell,"Dell Latitude 7440 XCTOL744014EMEA-VP321 i7-1365U 32 GB 1 TB SSD 14"" W11P Dizüstü Bilgisayar",57000,0,https://www.n11.com/urun/dell-latitude-7440-xctol744014emea-vp321-i7-1365u-32-gb-1-tb-ssd-14-w11p-dizustu-bilgisayar-59266467
Laptop,Lenovo,"Lenovo LOQ 15IAX9 83GS00L2TR i5-12600HX 8 GB 512 GB SSD RTX3050 15.6"" W11H Dizüstü Bilgisayar",35200,0,https://www.n11.com/urun/lenovo-loq-15iax9-83gs00l2tr-i5-12600hx-8-gb-512-gb-ssd-rtx3050-156-w11h-dizustu-bilgisayar-80556793
Laptop,HP,"HP 250 G10 B2PH6ES i5-1334U 8 GB 512 GB SSD 15.6"" Dos Dizüstü Bilgisayar",22516.76,0,https://www.n11.com/urun/hp-250-g10-b2ph6es-i5-1334u-8-gb-512-gb-ssd-156-dos-dizustu-bilgisayar-84154734
Laptop,Monster,"Monster Tulpar T6 V3.7 Intel Core i9 13900HX 16 GB 500 GB SSD 12 GB RTX 5070 Ti 16"" QHD Dos Oyuncu Dizüstü Bilgisayarı",90914.05,0,https://www.n11.com/urun/monster-tulpar-t6-v37-intel-core-i9-13900hx-16-gb-500-gb-ssd-12-gb-rtx-5070-ti-16-qhd-dos-oyuncu-dizustu-bilgisayari-95706736
Laptop,Lenovo,"Lenovo LOQ 15IRX9 83DV011GTRN2 i7-13650HX 24 GB 1 TB SSD 8 GB RTX4060 15.6"" Dos Dizüstü Bilgisayar",58559.04,0,https://www.n11.com/urun/lenovo-loq-15irx9-83dv011gtrn2-i7-13650hx-24-gb-1-tb-ssd-8-gb-rtx4060-156-dos-dizustu-bilgisayar-75756764
Laptop,Lenovo,"Lenovo ThinkPad E16 Gen2 21MA0018TX Ultra7-155H 16 GB 512 GB SSD 16"" W11P Dizüstü Bilgisayar",49593,1,https://www.n11.com/urun/lenovo-thinkpad-e16-gen2-21ma0018tx-ultra7-155h-16-gb-512-gb-ssd-16-w11p-dizustu-bilgisayar-61973763
Laptop,Lenovo,"Lenovo Legion 5 15IRX10 83LY00AXTR i7 13650HX 24 GB 1 TB SSD RTX 5060 15.3"" Free Dos Dizüstü Bilgisayar",63293.81,0,https://www.n11.com/urun/lenovo-legion-5-15irx10-83ly00axtr-i7-13650hx-24-gb-1-tb-ssd-rtx-5060-153-free-dos-dizustu-bilgisayar-84440662
Laptop,MSI,"MSI CYBORG 15 B13WEKG-613XTR i7-13620H 16 GB 1 TB SSD RTX5050 15.6"" Free Dos Dizüstü Bilgisayar",65437,3,https://www.n11.com/urun/msi-cyborg-15-b13wekg-613xtr-i7-13620h-16-gb-1-tb-ssd-rtx5050-156-free-dos-dizustu-bilgisayar-108409075
Laptop,Asus,"Asus TUF Gaming A15 FA507NVR-LP030T9 R7-7435HS 32 GB 2 TB SSD 8 GB RTX4060 15.6"" Dos Dizüstü Bilgisayar",64242.42,0,https://www.n11.com/urun/asus-tuf-gaming-a15-fa507nvr-lp030t9-r7-7435hs-32-gb-2-tb-ssd-8-gb-rtx4060-156-dos-dizustu-bilgisayar-79287270
Laptop,HP,"HP Elite X360 830 G10 2 in 1 9G0G8ET U5-125H 16 GB 512 GB SSD 14"" W11P Dizüstü Bilgisayar",66555.95,0,https://www.n11.com/urun/hp-elite-x360-830-g10-2-in-1-9g0g8et-u5-125h-16-gb-512-gb-ssd-14-w11p-dizustu-bilgisayar-60609362
Laptop,Dell,"Dell Vostro 3530 N3409PVNB3530UZİ703 i5-1334U 32 GB 1 TB SSD 15.6"" Dos Dizüstü Bilgisayar",33049,0,https://www.n11.com/urun/dell-vostro-3530-n3409pvnb3530uzi703-i5-1334u-32-gb-1-tb-ssd-156-dos-dizustu-bilgisayar-85752642
Laptop,MSI,"MSI STEALTH 18 HX AI A2XWHG-024TR Ultra 9-275HX 32 GB 2 TB SSD RTX5070Ti 18"" W11P Dizüstü Bilgisayar",164720.36,0,https://www.n11.com/urun/msi-stealth-18-hx-ai-a2xwhg-024tr-ultra-9-275hx-32-gb-2-tb-ssd-rtx5070ti-18-w11p-dizustu-bilgisayar-74569895
Laptop,Lenovo,"Lenovo ThinkPad E16 Gen 3 21SR006RTXZi716 Ultra 7 255H 64 GB 2 TB SSD 16"" W11P Dizüstü Bilgisayar",74264,0,https://www.n11.com/urun/lenovo-thinkpad-e16-gen-3-21sr006rtxzi716-ultra-7-255h-64-gb-2-tb-ssd-16-w11p-dizustu-bilgisayar-110523362
Laptop,Dell,"Dell Vostro 3530 N3409PVNB3530U011 i5-1334U 32 GB 512 GB SSD 15.6"" W11P Dizüstü Bilgisayar",33049,0,https://www.n11.com/urun/dell-vostro-3530-n3409pvnb3530u011-i5-1334u-32-gb-512-gb-ssd-156-w11p-dizustu-bilgisayar-65114365
Laptop,HP,"HP ProBook 440 G10 9B9F8EA15 i5-1334U 16 GB 512 GB SSD 14"" W11P Dizüstü Bilgisayar",25900,0,https://www.n11.com/urun/hp-probook-440-g10-9b9f8ea15-i5-1334u-16-gb-512-gb-ssd-14-w11p-dizustu-bilgisayar-61465820
Laptop,Hp,"Hp Elitebook 840 G11 9G0F0ET Ultra 7 155U 16 GB 512 GB SSD 14"" Wuxga W11P Dizüstü Bilgisayar",54999.25,1,https://www.n11.com/urun/hp-elitebook-840-g11-9g0f0et-ultra-7-155u-16-gb-512-gb-ssd-14-wuxga-w11p-dizustu-bilgisayar-62638019
Laptop,Casper,"Casper Nirvana X750.1362-DF00X-G-F i7-13620H 32 GB 1 TB SSD 15.6"" Dos Dizüstü Bilgisayar",36083.07,1,https://www.n11.com/urun/casper-nirvana-x7501362-df00x-g-f-i7-13620h-32-gb-1-tb-ssd-156-dos-dizustu-bilgisayar-83037844
Laptop,Lenovo,"Lenovo ThinkPad E14 G5 21JK0006TX i7-1355U 16 GB 512 GB SSD 14"" Dos WUXGA Dizüstü Bilgisayar",42780,3,https://www.n11.com/urun/lenovo-thinkpad-e14-g5-21jk0006tx-i7-1355u-16-gb-512-gb-ssd-14-dos-wuxga-dizustu-bilgisayar-47728238
Laptop,Lenovo,"Lenovo LOQ 15IRX9 83DV00G7TRK19 i7-13650HX 32 GB 1 TB SSD 6 GB RTX4050 15.6"" Dos Dizüstü Bilgisayar",63019.44,0,https://www.n11.com/urun/lenovo-loq-15irx9-83dv00g7trk19-i7-13650hx-32-gb-1-tb-ssd-6-gb-rtx4050-156-dos-dizustu-bilgisayar-67976970
Laptop,Lenovo,"Lenovo V15 G4 ABP 82YY0012TRC14 R7-7730U 16 GB 1 TB SSD 15.6"" W11P Dizüstü Bilgisayar",30246.83,0,https://www.n11.com/urun/lenovo-v15-g4-abp-82yy0012trc14-r7-7730u-16-gb-1-tb-ssd-156-w11p-dizustu-bilgisayar-70219917
Laptop,Asus,"Asus Vivobook 15 X1504va-nj725a003 İ3-1315u 16gb 512ssd 15.6"" Fhd Freedos Dizüstü Bilgisayar",20998,0,https://www.n11.com/urun/asus-vivobook-15-x1504va-nj725a003-i3-1315u-16gb-512ssd-156-fhd-freedos-dizustu-bilgisayar-90689051
Laptop,Monster,"Monster Abra A7 V15.3 i5-13500H 16 GB 500 GB SSD 6 GB RTX3050 17.3"" Dos Dizüstü Bilgisayar",37809.05,0,https://www.n11.com/urun/monster-abra-a7-v153-i5-13500h-16-gb-500-gb-ssd-6-gb-rtx3050-173-dos-dizustu-bilgisayar-66360637
Laptop,Asus,"Asus TUF Gaming A15 FA507NUR-LP034Zi704 R7-7435HS 32 GB 1 TB SSD 6 GB RTX4050 15.6"" Dos Dizüstü Bilgisayar",60998,0,https://www.n11.com/urun/asus-tuf-gaming-a15-fa507nur-lp034zi704-r7-7435hs-32-gb-1-tb-ssd-6-gb-rtx4050-156-dos-dizustu-bilgisayar-59607697
Laptop,Lenovo,"Lenovo ThinkPad E16 Gen 2 21MA008XTX Ultra 7-155H 16 GB 512 GB 16"" Dos Dizüstü Bilgisayar",47734.23,3,https://www.n11.com/urun/lenovo-thinkpad-e16-gen-2-21ma008xtx-ultra-7-155h-16-gb-512-gb-16-dos-dizustu-bilgisayar-70052420
Laptop,Dell,"Dell Vostro 3520 N3002PVNB3520U i5-1235U 8 GB 512 GB SSD 15.6"" Free Dos Dizüstü Bilgisayar",22470.70,15,https://www.n11.com/urun/dell-vostro-3520-n3002pvnb3520u-i5-1235u-8-gb-512-gb-ssd-156-free-dos-dizustu-bilgisayar-60709229
Laptop,Lenovo,"Lenovo LOQ 15IAX9 83GS00KQTR i5-12450HX 8 GB 512 GB SSD RTX 4050 15.6"" Dizüstü Bilgisayar",45999,0,https://www.n11.com/urun/lenovo-loq-15iax9-83gs00kqtr-i5-12450hx-8-gb-512-gb-ssd-rtx-4050-156-dizustu-bilgisayar-64406835
Laptop,HP,"HP Victus 16-S0023NT 7Z4N1EA Ryzen 5-7640HS 16 GB 512 GB SSD RTX4060 16.1"" Dos Dizüstü Bilgisayar",49999,51,https://www.n11.com/urun/hp-victus-16-s0023nt-7z4n1ea-ryzen-5-7640hs-16-gb-512-gb-ssd-rtx4060-161-dos-dizustu-bilgisayar-40359043
Laptop,HP,"HP ProBook 650 G10 B2PK5ES i5-1335U 16 GB 512 GB SSD 15.6"" Dos Dizüstü Bilgisayar",30198.18,0,https://www.n11.com/urun/hp-probook-650-g10-b2pk5es-i5-1335u-16-gb-512-gb-ssd-156-dos-dizustu-bilgisayar-75327272
Laptop,Hp,"Hp 250 G10 9G1E6ET i7-1355U 8 GB 512 GB SSD 15.6"" Free Dos FHD Dizüstü Bilgisayar",25542.43,0,https://www.n11.com/urun/hp-250-g10-9g1e6et-i7-1355u-8-gb-512-gb-ssd-156-free-dos-fhd-dizustu-bilgisayar-61626205
Laptop,HP,"HP Victus 16-S1003NT A05N7EA R7-8840H 32 GB 1 TB SSD 8 GB RTX4070 144Hz 16.1"" Dos Dizüstü Bilgisayar",62399.03,3,https://www.n11.com/urun/hp-victus-16-s1003nt-a05n7ea-r7-8840h-32-gb-1-tb-ssd-8-gb-rtx4070-144hz-161-dos-dizustu-bilgisayar-54279514
Laptop,HP,"HP Elite X360 830 G11 2in1 970V1ET Ultra 5 125U 16 GB 512 GB SSD 13.3"" W11P Dizüstü Bilgisayar",59890,0,https://www.n11.com/urun/hp-elite-x360-830-g11-2in1-970v1et-ultra-5-125u-16-gb-512-gb-ssd-133-w11p-dizustu-bilgisayar-89200482
Laptop,Dell,"Dell Vostro 3510-F8066 N3005VN3510EMEA_Z24 i5-1135G7 16 GB 512 GB SSD 15.6"" W10P Dizüstü Bilgisayar",24150,1,https://www.n11.com/urun/dell-vostro-3510-f8066-n3005vn3510emeaz24-i5-1135g7-16-gb-512-gb-ssd-156-w10p-dizustu-bilgisayar-2189230
Laptop,MSI,"MSI Cyborg 15 A13VF-899TR- i5-13420H 16 GB 512 GB SSD RTX4060 15.6"" W11H Dizüstü Bilgisayar",51940.68,0,https://www.n11.com/urun/msi-cyborg-15-a13vf-899tr-i5-13420h-16-gb-512-gb-ssd-rtx4060-156-w11h-dizustu-bilgisayar-94254227
Laptop,HP,"HP Omen 16-WF1020NT 9J1Y9EA i7-14700HX 32 GB 1 TB SSD 8 GB RTX4070 16.1"" Dos FHD Dizüstü Bilgisayar",69933.82,4,https://www.n11.com/urun/hp-omen-16-wf1020nt-9j1y9ea-i7-14700hx-32-gb-1-tb-ssd-8-gb-rtx4070-161-dos-fhd-dizustu-bilgisayar-51154787
Laptop,Acer,"Acer Nitro V 15 ANV15-51-54UY NH.QNBEY.001A3 i5-13420H 16 GB 512 GB SSD RTX4050 15.6"" Dos Dizüstü Bilgisayar",39899.05,3,https://www.n11.com/urun/acer-nitro-v-15-anv15-51-54uy-nhqnbey001a3-i5-13420h-16-gb-512-gb-ssd-rtx4050-156-dos-dizustu-bilgisayar-58250017
Laptop,Game,"Game Garaj Slayer X7T-5060-C3 i7-14650HX 32 GB 2 TB RTX5060 16"" Free Dos Dizüstü Bilgisayar",65324.03,3,https://www.n11.com/urun/game-garaj-slayer-x7t-5060-c3-i7-14650hx-32-gb-2-tb-rtx5060-16-free-dos-dizustu-bilgisayar-94627785
Laptop,MSI,"MSI VECTOR 16 HX AI A2XWHG-091XTR Ultra 7-255HX 16 GB 1 TB SSD RTX5070Ti 16"" Free Dos Dizüstü Bilgisayar",97096.24,5,https://www.n11.com/urun/msi-vector-16-hx-ai-a2xwhg-091xtr-ultra-7-255hx-16-gb-1-tb-ssd-rtx5070ti-16-free-dos-dizustu-bilgisayar-74575235
Laptop,Lenovo,"Lenovo IdeaPad 5 2-in-1 14AHP9 83DR0039TR R7-8845HS 16 GB 1 TB SSD 14"" Dos Dizüstü Bilgisayar",42999,3,https://www.n11.com/urun/lenovo-ideapad-5-2-in-1-14ahp9-83dr0039tr-r7-8845hs-16-gb-1-tb-ssd-14-dos-dizustu-bilgisayar-55805316
Laptop,Game,"Game Garaj Slayer X7T-5070-C2 i7-14650HX 32 GB 1 TB RTX5070 16"" Free Dos Dizüstü Bilgisayar",68249.03,2,https://www.n11.com/urun/game-garaj-slayer-x7t-5070-c2-i7-14650hx-32-gb-1-tb-rtx5070-16-free-dos-dizustu-bilgisayar-94627198
Laptop,Game,"Game Garaj Slayer X5T-5050-C2 i5-13500HX 32 GB 1 TB RTX5050 16"" Free Dos Dizüstü Bilgisayar",48749.03,2,https://www.n11.com/urun/game-garaj-slayer-x5t-5050-c2-i5-13500hx-32-gb-1-tb-rtx5050-16-free-dos-dizustu-bilgisayar-94628199
Laptop,Dell,"Dell Inspiron 3520 I35201013U ATL135 i7 1255U 32 GB 512 GB SSD 15.6"" W11P Dizüstü Bilgisayar",35153.18,2,https://www.n11.com/urun/dell-inspiron-3520-i35201013u-atl135-i7-1255u-32-gb-512-gb-ssd-156-w11p-dizustu-bilgisayar-85839446
Laptop,Asus,"Asus ROG Strix G18 G815LW-S9128 Ultra 9-275HX 32 GB 1 TB SSD RTX5080 18"" Dos Dizüstü Bilgisayar",171155.53,2,https://www.n11.com/urun/asus-rog-strix-g18-g815lw-s9128-ultra-9-275hx-32-gb-1-tb-ssd-rtx5080-18-dos-dizustu-bilgisayar-71680284
Laptop,Asus,"Asus TUF F16 FX607VU-RL073W Ultra 5 210H 16 GB 512 GB SSD RTX4050 16"" W11H Dizüstü Bilgisayar",42586.50,3,https://www.n11.com/urun/asus-tuf-f16-fx607vu-rl073w-ultra-5-210h-16-gb-512-gb-ssd-rtx4050-16-w11h-dizustu-bilgisayar-70726640
Laptop,Lenovo,Lenovo ThinkPad E14 Gen6 21M7002PTX Ultra5-125U 16 GB 512 GB SSD 14'' Free Dos Dizüstü Bilgisayar,40022.40,4,https://www.n11.com/urun/lenovo-thinkpad-e14-gen6-21m7002ptx-ultra5-125u-16-gb-512-gb-ssd-14-free-dos-dizustu-bilgisayar-61969763
